X__gid,cod,tipo,cveigecem,nom_mun,deleg,cveinegi,nom_reg,num_reg,uso,tipologia,valm2,distrito_centro,area,distrito1_nombre,distrito1_puntos,distrito1_area,distrito2_nombre,distrito2_puntos,distrito2_area,distrito3_nombre,distrito3_puntos,distrito3_area,distrito4_nombre,distrito4_puntos,distrito4_area,distrito5_nombre,distrito5_puntos,distrito5_area
5749,20,H1,91,TEZOYUCA,Ecatepec de Morelos,15100,Texcoco,XI,Habitacional precario,Habitacional,NA,172,99014.14782,172,273,99014.15,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6075,28,H4,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Habitacional residencial medio,Habitacional,NA,110,269845.1828,110,273,269845.18,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
7359,14,H1,115,ZUMPANGO,Ecatepec de Morelos,15120,Zumpango,XVI,Habitacional precario,Habitacional,NA,135,59154.72001,135,274,59154.72,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2251,127,H4,15,IXTAPALUCA,Nezahualcóyotl,15039,Chimalhuacán,III,Habitacional residencial medio,Habitacional,NA,196,546589.3119,195,2,3960.79,196,274,542628.52,0,0,0.00,0,0,0.00,0,0,0.00
3579,51,E1,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Equipamiento,Equipamiento,NA,108,1208164.982,106,5,21887.05,108,218,954275.24,109,53,232002.70,0,0,0.00,0,0,0.00
3548,5,H2,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Habitacional popular,Habitacional,NA,102,1228542.149,102,179,793895.47,105,98,434646.68,0,0,0.00,0,0,0.00,0,0,0.00
5537,13,H1,120,TEQUIXQUIAC,Ecatepec de Morelos,15096,Zumpango,XVI,Habitacional precario,Habitacional,NA,134,291416.8486,134,278,291416.85,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6899,18,H1,37,VILLA DEL CARBÓN,Naucalpan de Juárez,15112,Cuautitlán Izcalli,IV,Habitacional precario,Habitacional,NA,122,1293732.964,122,282,1293732.96,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
577,27,H2,10,AMECAMECA,Nezahualcóyotl,15009,Amecameca,I,Habitacional popular,Habitacional,NA,207,1999091.654,207,283,1999091.65,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3556,71,C3,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Comercial alto,Comercial,NA,109,133905.7586,108,100,47149.92,109,184,86755.84,0,0,0.00,0,0,0.00,0,0,0.00
1360,27,H1,82,CHIAUTLA,Texcoco,15028,Texcoco,XI,Habitacional precario,Habitacional,NA,172,479107.4643,172,285,479107.46,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5437,12,H1,20,TEPETLIXPA,Nezahualcóyotl,15094,Amecameca,I,Habitacional precario,Habitacional,NA,207,1153274.78,207,285,1153274.78,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
923,103,H1,44,AXAPUSCO,Texcoco,15016,Ecatepec,V,Habitacional precario,Habitacional,NA,171,1821169.72,171,286,1821169.72,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6618,24,C2,8,TULTITLÁN,Ecatepec de Morelos,15109,Tultitlán,XIV,Comercial medio,Comercial,NA,137,295529.1533,137,286,295529.15,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
7404,43,H1,115,ZUMPANGO,Ecatepec de Morelos,15120,Zumpango,XVI,Habitacional precario,Habitacional,NA,166,10723.5443,166,286,10723.54,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2161,27,H6,95,HUIXQUILUCAN,Naucalpan de Juárez,15037,Naucalpan,VIII,Habitacional residencial muy bueno,Habitacional,NA,101,129306.2233,101,287,129306.22,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5482,50,H1,6,TEPOTZOTLÁN,Naucalpan de Juárez,15095,Cuautitlán Izcalli,IV,Habitacional precario,Habitacional,NA,122,1052324.499,122,287,1052324.50,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5945,226,H4,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Habitacional residencial medio,Habitacional,NA,139,26111.97797,139,287,26111.98,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
7353,112,H1,115,ZUMPANGO,Ecatepec de Morelos,15120,Zumpango,XVI,Habitacional precario,Habitacional,NA,135,1642431.207,135,287,1642431.21,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1629,4,H3,1,CUAUTITLÁN,Naucalpan de Juárez,15024,Tultitlán,XIV,Habitacional interés social,Habitacional,NA,130,1055105.263,130,288,1055105.26,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
7415,130,H1,115,ZUMPANGO,Ecatepec de Morelos,15120,Zumpango,XVI,Habitacional precario,Habitacional,NA,134,173421.2889,134,288,173421.29,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6529,2,H1,125,TONANITLA,Ecatepec de Morelos,15125,Zumpango,XVI,Habitacional precario,Habitacional,NA,165,1745993.338,164,247,1497431.79,165,41,248561.55,0,0,0.00,0,0,0.00,0,0,0.00
1516,33,H3,93,COACALCO DE BERRIOZÁBAL,Ecatepec de Morelos,15020,Tultitlán,XIV,Habitacional interés social,Habitacional,NA,143,88883.73076,143,289,88883.73,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1826,100,H3,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional interés social,Habitacional,NA,159,952501.5091,159,235,774525.45,160,54,177976.06,0,0,0.00,0,0,0.00,0,0,0.00
5996,112,H3,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Habitacional interés social,Habitacional,NA,115,213185.8474,114,9,6639.01,115,280,206546.84,0,0,0.00,0,0,0.00,0,0,0.00
6074,53,I2,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Industrial ligera,Industrial,NA,110,33299.43454,110,289,33299.43,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1914,27,H2,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional popular,Habitacional,NA,158,324495.7698,158,290,324495.77,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1691,24,H3,121,CUAUTITLÁN IZCALLI,Naucalpan de Juárez,15121,Cuautitlán Izcalli,IV,Habitacional interés social,Habitacional,NA,126,1505412.789,126,119,617738.35,127,171,887674.44,0,0,0.00,0,0,0.00,0,0,0.00
3680,32,E1,87,NEZAHUALCÓYOTL,Nezahualcóyotl,15058,Nezahualcoyotl,IX,Equipamiento,Equipamiento,NA,183,527861.5437,179,1,1820.21,183,289,526041.33,0,0,0.00,0,0,0.00,0,0,0.00
3983,30,H1,43,OTUMBA,Texcoco,15065,Ecatepec,V,Habitacional precario,Habitacional,NA,171,1513982.671,171,290,1513982.67,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2619,21,H1,97,JILOTZINGO,Naucalpan de Juárez,15046,Naucalpan,VIII,Habitacional precario,Habitacional,NA,100,284453.3696,100,291,284453.37,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3581,27,H2,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Habitacional popular,Habitacional,NA,106,1757588.608,106,41,247632.76,107,185,1117367.33,108,65,392588.52,0,0,0.00,0,0,0.00
699,68,H6,100,ATIZAPÁN DE ZARAGOZA,Naucalpan de Juárez,15013,Tlalnepantla,XII,Habitacional residencial muy bueno,Habitacional,NA,111,3789924.738,111,294,3789924.74,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2266,129,H1,15,IXTAPALUCA,Nezahualcóyotl,15039,Chimalhuacán,III,Habitacional precario,Habitacional,NA,195,269112.4173,195,294,269112.42,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2181,81,E1,95,HUIXQUILUCAN,Naucalpan de Juárez,15037,Naucalpan,VIII,Equipamiento,Equipamiento,NA,102,668253.5919,102,294,668253.59,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5908,3,H2,21,TLALMANALCO,Nezahualcóyotl,15103,Amecameca,I,Habitacional popular,Habitacional,NA,205,286706.2472,205,295,286706.25,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1903,10,H2,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional popular,Habitacional,NA,150,644330.8091,150,296,644330.81,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
626,23,H1,116,APAXCO,Ecatepec de Morelos,15010,Zumpango,XVI,Habitacional precario,Habitacional,NA,134,1065479.557,134,296,1065479.56,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
701,111,H6,100,ATIZAPÁN DE ZARAGOZA,Naucalpan de Juárez,15013,Tlalnepantla,XII,Habitacional residencial muy bueno,Habitacional,NA,111,447992.3083,111,296,447992.31,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5370,63,I1,89,TEOTIHUACÁN,Texcoco,15092,Ecatepec,V,Industrial económica,Industrial,NA,171,184232.1461,171,296,184232.15,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5549,37,I1,120,TEQUIXQUIAC,Ecatepec de Morelos,15096,Zumpango,XVI,Industrial económica,Industrial,NA,134,6910883.78,134,296,6910883.78,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
133,84,H2,80,ACOLMAN,Ecatepec de Morelos,15002,Ecatepec,V,Habitacional popular,Habitacional,NA,169,166964.1877,169,297,166964.19,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1682,162,H4,121,CUAUTITLÁN IZCALLI,Naucalpan de Juárez,15121,Cuautitlán Izcalli,IV,Habitacional residencial medio,Habitacional,NA,125,193343.2685,122,2,1301.97,125,295,192041.29,0,0,0.00,0,0,0.00,0,0,0.00
2131,50,H1,95,HUIXQUILUCAN,Naucalpan de Juárez,15037,Naucalpan,VIII,Habitacional precario,Habitacional,NA,100,56040.75098,100,297,56040.75,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6641,47,I2,8,TULTITLÁN,Ecatepec de Morelos,15109,Tultitlán,XIV,Industrial ligera,Industrial,NA,144,144808.8442,136,2,975.14,144,295,143833.70,0,0,0.00,0,0,0.00,0,0,0.00
736,1,H6,100,ATIZAPÁN DE ZARAGOZA,Naucalpan de Juárez,15013,Tlalnepantla,XII,Habitacional residencial muy bueno,Habitacional,NA,116,1627451.516,116,239,1305237.96,117,59,322213.56,0,0,0.00,0,0,0.00,0,0,0.00
1814,43,H3,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional interés social,Habitacional,NA,158,284682.0341,158,300,284682.03,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6108,109,E1,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Equipamiento,Equipamiento,NA,110,89940.60733,110,300,89940.61,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5985,224,H3,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Habitacional interés social,Habitacional,NA,114,76789.39335,114,300,76789.39,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1937,154,H3,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional interés social,Habitacional,NA,161,120166.3837,161,301,120166.38,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1150,26,H2,9,CHALCO,Nezahualcóyotl,15025,Amecameca,I,Habitacional popular,Habitacional,NA,203,1004919.294,203,182,605613.61,206,120,399305.68,0,0,0.00,0,0,0.00,0,0,0.00
1369,5,H1,82,CHIAUTLA,Texcoco,15028,Texcoco,XI,Habitacional precario,Habitacional,NA,172,808719.546,172,304,808719.55,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1714,29,H2,121,CUAUTITLÁN IZCALLI,Naucalpan de Juárez,15121,Cuautitlán Izcalli,IV,Habitacional popular,Habitacional,NA,124,2469922.549,124,175,1421830.41,125,129,1048092.13,0,0,0.00,0,0,0.00,0,0,0.00
2876,33,H3,86,LA PAZ,Nezahualcóyotl,15070,Chimalhuacán,III,Habitacional interés social,Habitacional,NA,193,296378.6948,193,304,296378.69,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
848,12,H1,11,ATLAUTLA,Nezahualcóyotl,15015,Amecameca,I,Habitacional precario,Habitacional,NA,207,1690288.654,207,305,1690288.65,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5963,86,H4,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Habitacional residencial medio,Habitacional,NA,139,285662.9514,139,305,285662.95,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1442,38,H2,85,CHIMALHUACÁN,Texcoco,15031,Chimalhuacán,III,Habitacional popular,Habitacional,NA,186,393741.7932,183,69,88784.91,186,237,304956.88,0,0,0.00,0,0,0.00,0,0,0.00
3591,97,H2,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Habitacional popular,Habitacional,NA,107,2549038.128,104,145,1207877.54,105,44,366528.36,106,37,308217.03,107,80,666415.20,0,0,0.00
4731,98,H3,47,TECÁMAC,Ecatepec de Morelos,15081,Ecatepec,V,Habitacional interés social,Habitacional,NA,167,1724921.331,167,306,1724921.33,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5428,5,H2,20,TEPETLIXPA,Nezahualcóyotl,15094,Amecameca,I,Habitacional popular,Habitacional,NA,207,660789.9528,207,306,660789.95,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5984,122,H3,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Habitacional interés social,Habitacional,NA,114,475878.0507,114,306,475878.05,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2825,4,H1,16,JUCHITEPEC,Nezahualcóyotl,15050,Amecameca,I,Habitacional precario,Habitacional,NA,206,816040.955,206,307,816040.96,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4667,17,H3,47,TECÁMAC,Ecatepec de Morelos,15081,Ecatepec,V,Habitacional interés social,Habitacional,NA,167,80875.48596,167,307,80875.49,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
141,91,H2,80,ACOLMAN,Ecatepec de Morelos,15002,Ecatepec,V,Habitacional popular,Habitacional,NA,169,1003150.529,169,308,1003150.53,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1884,13,H2,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional popular,Habitacional,NA,150,524507.8462,150,308,524507.85,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
721,109,H3,100,ATIZAPÁN DE ZARAGOZA,Naucalpan de Juárez,15013,Tlalnepantla,XII,Habitacional interés social,Habitacional,NA,117,239784.8217,117,213,165825.22,118,95,73959.60,0,0,0.00,0,0,0.00,0,0,0.00
1815,3,H2,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional popular,Habitacional,NA,150,843282.5818,150,303,829592.93,151,5,13689.65,0,0,0.00,0,0,0.00,0,0,0.00
2872,28,I2,86,LA PAZ,Nezahualcóyotl,15070,Chimalhuacán,III,Industrial ligera,Industrial,NA,193,406957.8793,193,305,402994.00,195,3,3963.88,0,0,0.00,0,0,0.00,0,0,0.00
5644,53,H2,79,TEXCOCO,Texcoco,15099,Texcoco,XI,Habitacional popular,Habitacional,NA,175,2900879.921,175,308,2900879.92,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
7365,1,H2,115,ZUMPANGO,Ecatepec de Morelos,15120,Zumpango,XVI,Habitacional popular,Habitacional,NA,135,2867894.103,135,309,2867894.10,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
584,26,H1,10,AMECAMECA,Nezahualcóyotl,15009,Amecameca,I,Habitacional precario,Habitacional,NA,207,369593.9113,207,310,369593.91,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
856,6,E1,11,ATLAUTLA,Nezahualcóyotl,15015,Amecameca,I,Equipamiento,Equipamiento,NA,207,56532.90806,207,310,56532.91,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2203,74,H6,95,HUIXQUILUCAN,Naucalpan de Juárez,15037,Naucalpan,VIII,Habitacional residencial muy bueno,Habitacional,NA,102,84343.35873,102,310,84343.36,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3982,9,H2,43,OTUMBA,Texcoco,15065,Ecatepec,V,Habitacional popular,Habitacional,NA,171,710583.6241,171,310,710583.62,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6876,10,H1,37,VILLA DEL CARBÓN,Naucalpan de Juárez,15112,Cuautitlán Izcalli,IV,Habitacional precario,Habitacional,NA,122,33093.15092,122,310,33093.15,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5982,136,H2,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Habitacional popular,Habitacional,NA,114,630787.5304,25,2,4056.51,114,309,626731.02,0,0,0.00,0,0,0.00,0,0,0.00
1836,129,I1,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Industrial económica,Industrial,NA,162,325550.1816,162,284,296334.14,163,28,29216.04,0,0,0.00,0,0,0.00,0,0,0.00
1892,9,H4,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional residencial medio,Habitacional,NA,151,1142300.978,150,8,29289.77,151,304,1113011.21,0,0,0.00,0,0,0.00,0,0,0.00
3772,6,H1,45,NOPALTEPEC,Texcoco,15061,Ecatepec,V,Habitacional precario,Habitacional,NA,171,389171.4149,171,312,389171.41,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5898,33,H4,21,TLALMANALCO,Nezahualcóyotl,15103,Amecameca,I,Habitacional residencial medio,Habitacional,NA,205,42050.21284,205,312,42050.21,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1414,6,H2,84,CHICONCUAC,Texcoco,15030,Texcoco,XI,Habitacional popular,Habitacional,NA,172,419007.9847,172,313,419007.98,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3536,39,H2,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Habitacional popular,Habitacional,NA,107,1068034.878,100,2,6824.50,107,308,1050973.62,108,3,10236.76,0,0,0.00,0,0,0.00
5653,86,H2,79,TEXCOCO,Texcoco,15099,Texcoco,XI,Habitacional popular,Habitacional,NA,173,768595.9955,173,313,768596.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6015,74,H6,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Habitacional residencial muy bueno,Habitacional,NA,111,737294.746,111,274,645427.35,112,39,91867.40,0,0,0.00,0,0,0.00,0,0,0.00
931,14,H1,44,AXAPUSCO,Texcoco,15016,Ecatepec,V,Habitacional precario,Habitacional,NA,171,376796.5204,171,314,376796.52,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4739,40,H2,47,TECÁMAC,Ecatepec de Morelos,15081,Ecatepec,V,Habitacional popular,Habitacional,NA,166,893750.1508,166,314,893750.15,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2185,16,H6,95,HUIXQUILUCAN,Naucalpan de Juárez,15037,Naucalpan,VIII,Habitacional residencial muy bueno,Habitacional,NA,101,1206578.215,58,3,11491.22,101,312,1195086.99,0,0,0.00,0,0,0.00,0,0,0.00
4686,20,H3,47,TECÁMAC,Ecatepec de Morelos,15081,Ecatepec,V,Habitacional interés social,Habitacional,NA,165,1684094.905,165,315,1684094.91,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5354,2,E1,89,TEOTIHUACÁN,Texcoco,15092,Ecatepec,V,Equipamiento,Equipamiento,NA,171,1800031.991,171,315,1800031.99,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2149,72,E1,95,HUIXQUILUCAN,Naucalpan de Juárez,15037,Naucalpan,VIII,Equipamiento,Equipamiento,NA,102,22925.6662,102,316,22925.67,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4100,8,H1,17,OZUMBA,Nezahualcóyotl,15068,Amecameca,I,Habitacional precario,Habitacional,NA,207,1478415.203,207,316,1478415.20,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4850,105,H3,48,TEMASCALAPA,Ecatepec de Morelos,15084,Ecatepec,V,Habitacional interés social,Habitacional,NA,171,3203843.814,171,316,3203843.81,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5395,112,H1,90,TEPETLAOXTOC,Texcoco,15093,Texcoco,XI,Habitacional precario,Habitacional,NA,172,1362368.473,172,316,1362368.47,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1367,109,H1,82,CHIAUTLA,Texcoco,15028,Texcoco,XI,Habitacional precario,Habitacional,NA,172,1736402.192,172,317,1736402.19,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6613,18,H3,8,TULTITLÁN,Ecatepec de Morelos,15109,Tultitlán,XIV,Habitacional interés social,Habitacional,NA,130,101723.6739,130,317,101723.67,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6615,56,H3,8,TULTITLÁN,Ecatepec de Morelos,15109,Tultitlán,XIV,Habitacional interés social,Habitacional,NA,138,324276.9784,138,317,324276.98,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
693,113,H5,100,ATIZAPÁN DE ZARAGOZA,Naucalpan de Juárez,15013,Tlalnepantla,XII,Habitacional residencial bueno,Habitacional,NA,111,3932049.845,111,305,3771305.67,120,13,160744.18,0,0,0.00,0,0,0.00,0,0,0.00
889,30,H1,44,AXAPUSCO,Texcoco,15016,Ecatepec,V,Habitacional precario,Habitacional,NA,171,60511.11697,171,318,60511.12,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4827,4,I1,18,TEMAMATLA,Nezahualcóyotl,15083,Amecameca,I,Industrial económica,Industrial,NA,206,99033.76708,206,318,99033.77,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5957,63,C2,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Comercial medio,Comercial,NA,112,148783.6132,112,318,148783.61,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6880,38,H5,37,VILLA DEL CARBÓN,Naucalpan de Juárez,15112,Cuautitlán Izcalli,IV,Habitacional residencial bueno,Habitacional,NA,122,33093.15092,122,318,33093.15,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
694,122,H4,100,ATIZAPÁN DE ZARAGOZA,Naucalpan de Juárez,15013,Tlalnepantla,XII,Habitacional residencial medio,Habitacional,NA,111,1667084.984,111,319,1667084.98,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2313,34,H2,15,IXTAPALUCA,Nezahualcóyotl,15039,Chimalhuacán,III,Habitacional popular,Habitacional,NA,196,1930073.738,196,196,1185876.03,198,123,744197.71,0,0,0.00,0,0,0.00,0,0,0.00
4828,20,H2,18,TEMAMATLA,Nezahualcóyotl,15083,Amecameca,I,Habitacional popular,Habitacional,NA,206,202320.638,206,319,202320.64,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5488,124,H1,6,TEPOTZOTLÁN,Naucalpan de Juárez,15095,Cuautitlán Izcalli,IV,Habitacional precario,Habitacional,NA,122,134395.8784,122,258,108356.68,128,62,26039.20,0,0,0.00,0,0,0.00,0,0,0.00
6872,11,H1,37,VILLA DEL CARBÓN,Naucalpan de Juárez,15112,Cuautitlán Izcalli,IV,Habitacional precario,Habitacional,NA,122,1491528.347,122,320,1491528.35,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1907,179,H3,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional interés social,Habitacional,NA,146,200192.744,146,321,200192.74,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2628,2,H1,97,JILOTZINGO,Naucalpan de Juárez,15046,Naucalpan,VIII,Habitacional precario,Habitacional,NA,100,608698.7284,100,321,608698.73,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1879,41,H3,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional interés social,Habitacional,NA,154,224076.003,154,322,224076.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2252,33,H4,15,IXTAPALUCA,Nezahualcóyotl,15039,Chimalhuacán,III,Habitacional residencial medio,Habitacional,NA,196,911668.9019,195,9,25481.43,196,313,886187.47,0,0,0.00,0,0,0.00,0,0,0.00
614,21,H1,116,APAXCO,Ecatepec de Morelos,15010,Zumpango,XVI,Habitacional precario,Habitacional,NA,134,64988.59759,134,323,64988.60,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1883,2,H4,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional residencial medio,Habitacional,NA,150,416854.5681,139,1,1290.57,150,322,415564.00,0,0,0.00,0,0,0.00,0,0,0.00
5371,59,H1,89,TEOTIHUACÁN,Texcoco,15092,Ecatepec,V,Habitacional precario,Habitacional,NA,171,1723014.911,171,323,1723014.91,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5943,1,H2,21,TLALMANALCO,Nezahualcóyotl,15103,Amecameca,I,Habitacional popular,Habitacional,NA,205,2154055.022,205,323,2154055.02,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1407,13,H1,83,CHICOLOAPAN,Texcoco,15029,Chimalhuacán,III,Habitacional precario,Habitacional,NA,189,1766770.043,174,8,43623.95,175,16,87247.90,189,149,812496.10,191,151,823402.09,0,0,0.00
2136,2,H2,95,HUIXQUILUCAN,Naucalpan de Juárez,15037,Naucalpan,VIII,Habitacional popular,Habitacional,NA,100,1951114.146,100,324,1951114.15,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2184,25,H4,95,HUIXQUILUCAN,Naucalpan de Juárez,15037,Naucalpan,VIII,Habitacional residencial medio,Habitacional,NA,101,50973.11003,101,289,45466.76,102,35,5506.35,0,0,0.00,0,0,0.00,0,0,0.00
2298,108,H1,15,IXTAPALUCA,Nezahualcóyotl,15039,Chimalhuacán,III,Habitacional precario,Habitacional,NA,195,187494.6069,195,324,187494.61,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3733,22,H1,99,NICOLÁS ROMERO,Naucalpan de Juárez,15060,Naucalpan,VIII,Habitacional precario,Habitacional,NA,121,1989487.499,121,324,1989487.50,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
140,78,H1,80,ACOLMAN,Ecatepec de Morelos,15002,Ecatepec,V,Habitacional precario,Habitacional,NA,171,592567.6997,171,251,457644.59,172,74,134923.11,0,0,0.00,0,0,0.00,0,0,0.00
1008,2,H1,12,AYAPANGO,Nezahualcóyotl,15017,Amecameca,I,Habitacional precario,Habitacional,NA,206,751146.3038,206,325,751146.30,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
